איזה סרט,😑
אני מרחם עליו בנאדם ממש מסכן ,😕
ורק אני חשבתי על סאנטה קלאוס???,🎅
תוכנית מדהימה הכל בסדר כולם עושים טעויות ועיקר להבין וללמוד מהם,❤️
אפרוחים של אווזים ,🐥
מי צופה בזה בשירותים?,🤣
לוסי את הכי יפה ,🌷
ממש סרטון שמעניין את התחת! ,😅
יואווו מתתת,😂
אני בעד לקבל את השונה אבל הוא שונה מדי ,😂
תמיר בר תמיר בר מה שאתה עושה זה שליחות  ימות המשיח הגיעו,😌
ענק אחי,😂
איזה אלוףף ,😂
איזה מזל שהדר אשוח עוזר לנו במשבר זה להרוויח מהאינטרנט ,😂
כל כך משקף את המציאות אהבתי ,😂
איכס איזה בייתגעיל! לא יעולתי להמשיך לצפות,🤮
אליה אתה טוב! ,🤣
כולה כדורגל בחייאת נכון שבאסה אבל צריך לעשות הכל כדי למנוע מהקורונה להתפשט אז עם כל הכבוד אין מה להתבכיין על זה שאין כדורגל,🤦
מתגעגע ,😥
אני מת על גפילטע פיש וכבד קצוץ ולא מתבייש בזה,😀
יאמי ,😋
כרוב ממולא ,😍
הסבר לעצמאים בבקשה ,🙏
עלו עליי,😂
עלו עליי,😅
דייי עשיתם לי - הזה נו - איך קוראים לזה? - העהעעה ,😂
איזה קטע מסריח ,😋
אהבתי ,😂
יווו זה כל כך נכון הקטע של הטקס שזה נדיר,😂
אני הייתי בשירותים בזמן הסרטון וכבר באמת זה היה אחרי החבילה,😱
סוף סוף מדברים על הדברים החשובים באמת.,😎
אין לי זמן לשעונים,😀
איזה הורססס אני מתה ,😂
ואוו לא ידעתי שיש חלב סויה בטעם בננה  זה נשמע מדהים!!,🍌
למה הם כלכך חמודים ביחד ,😂
למה הם כלכך חמודים ביחד ,🥺
אין לי זמן לשעון,😂
מהממיםםםםם,❤️
אוחח שושי. מהממת אמיתית ,♥️
כולם שם סטלנים מתים ,😅
גם עולים ועולות כורדים וכורדיות חזרו לכורדיסטאן(כורדיה גאה בנשמה שלי),👈🏼
גם עולים ועולות כורדים וכורדיות חזרו לכורדיסטאן(כורדיה גאה בנשמה שלי),❗
"בחיים לא שמעתי על מחאה הודית, הייתה לי חברה הודית ובחיים לא חשבתי שהיא יותר או פחות יהודית ממני. <br>הרבנות גזענית לכולם, הרי לפני שנות ה40 גם את יהודי ערב הם לא החשיבו יהודים (באופן מאוד משעשע כי קהילת יהודי ערב עתיקה פי כמה מכל קהילות אשכנז) אז לא הייתי לוקחת ללב, בכל מקרה לצערינו אחרי שנפטר המרן המקום הזה התמלא בשחיתות ובכמה אשכנזים (לא אומרת כולם) שחושבים שהם היהדות ואף קהילה אחרת לא &quot;יהדות אמתית&quot; אבל מזעזע אותי שיהודים חזרו לארץ מוצאם בגלל השטויות שלהם. <br>בצד החיובי לפחות להודים הייתה אפשרות לחזור כי הם לא היו רדופים בהודו, לעיראקים לא הייתה אפשרות כזאת אז הם נשארו   סתם, סתם, הקהילה מתה על הארץ ועל עם ישראל גם אם יש פה כמה מפגרים גזענים שעדיין קוראים לנו &quot;ערבים&quot; למי אכפת? אנחנו וגם ההודים קהילה שבטח הרבה יותר עתיקה מכל קהילות אשכנז גם יחד (שמעת, אמיר חצרוני? לך לנאצים יעשו לך קרחת על איך שאתה אומר שהיינו צריכים להישאר ולהיטבח בעיראק. דפקט)<br>מצחיק ומעציב אותי שבגולה היו צוחקים עלינו שאנחנו יהודים ובארץ צוחקים עלינו שאנחנו לא יהודים מספיק, וככה זה לכל קהילה.",😂
יהודים הודים<br> יש ב-<br>⁦⁩ישראל⁩ <br>⁦⁩אנגליה⁦⁩⁦⁩<br>⁦⁩ארצות הברית⁩,🇮🇱
יהודים הודים<br> יש ב-<br>⁦⁩ישראל⁩ <br>⁦⁩אנגליה⁦⁩⁦⁩<br>⁦⁩ארצות הברית⁩,🇺🇸
יהודים הודים<br> יש ב-<br>⁦⁩ישראל⁩ <br>⁦⁩אנגליה⁦⁩⁦⁩<br>⁦⁩ארצות הברית⁩,🇬🇧
"עליתי לארץ בגיל שנתיים עם משפחתי ב2002 ואחרי שנה שגרנו בב&quot;ש אנחנו גרים מאז ועד היום בדימונה. ובעיקר מה שמיוחד בעיר דימונה זה העדה ההודית. אין מקום כמעט בעיר שאני לא רואה אנשים הודים, או שיחה הודית שאני שומע בין שני אנשים הודים כשאני חולף לידם או שירים הודיים שמתפקעים מכמה בתים וזה מחמם לי את הלב לראות את העדה שלי. גזענות כלפי וכלפי משפחתי ברוך ה&#39; לא חווינו אבל ההורים סיפרו לי על הגזענות שהייתה כלפי העולים ההודים הראשונים אך היום אני שמח שכבר אין. <br>זה כיף לראות עדיין אנשים שמכינים אוכל הודי שזה פשוט הכי טעים וגם חטיפים הודים פשוט מעדן! (בדגש לbanna chips ) אבל כמו שנאמר בסרטון יש גם תופעה שמנסים לדעוך את הסממנים ההודים. למשל אני מכיר כמה משפחות ששינו שם משפחה מטלגאוקר או טלקר ל-טל או מבסטקר ל-בסט, כאילו למה? מה רע? אני קולטקר ותמיד אהיה קולטקר. ותופעה יותר נפוצה היא שהודים בני גילי (בגילאי ה20, כלומר הדור שאחרי דור העלייה) גם לא יודעים לדבר הודית. אני אישית יודע הינדי וקצת מארטי כי אצלי בבית מדברים אבל שאני אנהל שיחה בהודית רק עם מבוגרים? למה? זה טעות של ההורים לדעתי שלא לימדו. נכון אנחנו בישראל וצריך לדעת לדבר עברית אבל צריך לדעתי גם לדעת הודית, אפילו בסיסית (מה שאני יודע). סרטון מעולה ",😉
"עליתי לארץ בגיל שנתיים עם משפחתי ב2002 ואחרי שנה שגרנו בב&quot;ש אנחנו גרים מאז ועד היום בדימונה. ובעיקר מה שמיוחד בעיר דימונה זה העדה ההודית. אין מקום כמעט בעיר שאני לא רואה אנשים הודים, או שיחה הודית שאני שומע בין שני אנשים הודים כשאני חולף לידם או שירים הודיים שמתפקעים מכמה בתים וזה מחמם לי את הלב לראות את העדה שלי. גזענות כלפי וכלפי משפחתי ברוך ה&#39; לא חווינו אבל ההורים סיפרו לי על הגזענות שהייתה כלפי העולים ההודים הראשונים אך היום אני שמח שכבר אין. <br>זה כיף לראות עדיין אנשים שמכינים אוכל הודי שזה פשוט הכי טעים וגם חטיפים הודים פשוט מעדן! (בדגש לbanna chips ) אבל כמו שנאמר בסרטון יש גם תופעה שמנסים לדעוך את הסממנים ההודים. למשל אני מכיר כמה משפחות ששינו שם משפחה מטלגאוקר או טלקר ל-טל או מבסטקר ל-בסט, כאילו למה? מה רע? אני קולטקר ותמיד אהיה קולטקר. ותופעה יותר נפוצה היא שהודים בני גילי (בגילאי ה20, כלומר הדור שאחרי דור העלייה) גם לא יודעים לדבר הודית. אני אישית יודע הינדי וקצת מארטי כי אצלי בבית מדברים אבל שאני אנהל שיחה בהודית רק עם מבוגרים? למה? זה טעות של ההורים לדעתי שלא לימדו. נכון אנחנו בישראל וצריך לדעת לדבר עברית אבל צריך לדעתי גם לדעת הודית, אפילו בסיסית (מה שאני יודע). סרטון מעולה ",👌
הכל חד פעמי... תצילו את הצבים !<br><br>לא שמעתי מישהו אומר משהו רע אחד עליהם. טוב שהמחאה שלכם שקטה ולא מייצרת אנטגוניזם. אתם בהחלט חלק מהחברה הישראלית ואין סיבה לחשוב אחרת.,😫
באמת תהיתי מדוע יש בחיפה בית כנסת לעולי הודו בעוד שהכרתי רק שני ישראלים שעלו משם.. ,🤔
יש הןדים יהודים בישראל,😳
התעשייה השנייה הכי מזהמת היא תעשייה הבשר. ,💚
"לוסי,מתוקה!!",🍭
מצחיק שהכתבה פונה לכולם.<br>הרי ברור שבעיקר נשים הן אלו שמעמיסות. לגבר ממוצע יש שני ג&#39;ינסים בארון. ,😎
אני מת מההתחלה,😅
אוהבת אותכם ,❤
"תיראו איזה מגניב, אפילו בינה מלאכותית חושבת שנשים לשטוף כלים",😂
מגניב,😍
בריאות לכולם עם ישראל חי וקיים,👍
איך נכנסים לפרויקט? אני מחר חוזרת מהלימודים בהולנד ויודעת שצריכה לחזור לבידוד,😖
אוייי תהייה בריא,😔
היפים והאמיצים,😋
פאק אחרי ששמעתי את השיעולים האלה אני יודע איך לזהות קורונה אני אסמטי קשה אני בכיתי שראיתי אותו משתעל זה כאבי תופת תהיו חזקים ,😭
פאק אחרי ששמעתי את השיעולים האלה אני יודע איך לזהות קורונה אני אסמטי קשה אני בכיתי שראיתי אותו משתעל זה כאבי תופת תהיו חזקים ,🥺
ככה הייתי חודשים בחופש איזה סיפור הם עושים,😂
ככה הייתי חודשים בחופש איזה סיפור הם עושים,🙄
כולם בבידודדדד,😷
כולם בבידודדדד,🤧
כול העשירים ההרפתקנים שמטיילים בעולם בבידוד מוחלט אם כול הכסף ,😳
וואוו כמה חתיכים הצטלמו לכתבה מדליק אש פפאאקק יש צד חיובי לקורונה חחחח ,😅
רפואה שלמה,❤
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,♥️
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,💙
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,💓
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,👍
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,💜
כולכם חמודים ⁦⁩⁦⁩⁦⁩ אמיתי  יא חתיך שכמותך רפואה שלמה לך ולכולם אמן ,❤️
בידוד בידוד אבל להתגלח מדי פעם,😂
. שני מגישים חמודים ,🐶
. שני מגישים חמודים ,😊
. שני מגישים חמודים ,🐾
חולה עלייך גאון הדור. ,😂
חולה עלייך גאון הדור. ,🤣
סיני עם כלב מחמד? ,😒
שמעו אני מת על האיש הזה סוף סוף משהו שאומר דברים משמחים לשם שינוי<br><br>בנוסף אין מצב אני הולך ברגע זה לחבק ולנשק את הכלב שלי <br>למה מי זאת גברת &quot;קורונה&quot; שאני לא אשלח אותה לסין על גמל גם כן עוד חיידק מטומטם,😡
שמעו אני מת על האיש הזה סוף סוף משהו שאומר דברים משמחים לשם שינוי<br><br>בנוסף אין מצב אני הולך ברגע זה לחבק ולנשק את הכלב שלי <br>למה מי זאת גברת &quot;קורונה&quot; שאני לא אשלח אותה לסין על גמל גם כן עוד חיידק מטומטם,🛑
שמעו אני מת על האיש הזה סוף סוף משהו שאומר דברים משמחים לשם שינוי<br><br>בנוסף אין מצב אני הולך ברגע זה לחבק ולנשק את הכלב שלי <br>למה מי זאת גברת &quot;קורונה&quot; שאני לא אשלח אותה לסין על גמל גם כן עוד חיידק מטומטם,👊
שמעו אני מת על האיש הזה סוף סוף משהו שאומר דברים משמחים לשם שינוי<br><br>בנוסף אין מצב אני הולך ברגע זה לחבק ולנשק את הכלב שלי <br>למה מי זאת גברת &quot;קורונה&quot; שאני לא אשלח אותה לסין על גמל גם כן עוד חיידק מטומטם,😅
שמעו אני מת על האיש הזה סוף סוף משהו שאומר דברים משמחים לשם שינוי<br><br>בנוסף אין מצב אני הולך ברגע זה לחבק ולנשק את הכלב שלי <br>למה מי זאת גברת &quot;קורונה&quot; שאני לא אשלח אותה לסין על גמל גם כן עוד חיידק מטומטם,🤣
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,♥️
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,💙
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,💓
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,👍
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,💜
אליה יא מהמם איזה כיף לראות סירטונים שלך ⁦⁩⁦⁩,❤️
לא יודע על להידבק קורונה...<br>אבל בטוח שאתה יכול לחלות בשפעת החמידות,😋
אני ממש אוהב את האיש הזה היחיד שאומר דברים טובים ולא רעים,😂
דווקא ככה אי אפשר לבגוד,😂
"כל פולניה ככה, לא מבין למה לעשות מזה כותרת",😉
אנשים אוהבים לשפוט אחרים ששונים מהם.. ואז קשה להאמין.. זה בא מאיזה מקום בטוח.. <br>ואפשר להבין למה אנשים לא רוצים קשר..<br>בחורה מיוחדת מלאת אהבה,❤
"מהממת, עמוקה, מיוחדת ואינטילגנטית",❤
"וואוו אני כל כך מזדהה איתך ומאוד שמחה שמעלים את המודעות ל א מינים , זה נושא מאוד חשוב עבורי ועבור הרבה אחרים וזה תמיד עוזר לדעת שיש עוד מישהו כמוך בעולם. כל הכבוד",👍
היא דומה לגורי אלפי לתקווה מדוד ותקווה,🤣
"ממש ממש מוזר וזה ניראה משהו נפשי קשה, יכול להיות שעברה משהו בעבר......    בהצלחה לך ",💓
אחד מהם שותה בירה כקרונה,😅
נהיה בדודים ,😅
"לא יודע איך מישהו עוד לא חשב על זה,אבל שיארגנו מסיבות vr<br>טיפה יותר טוב מלראות בסקייפ את חברים שלך נהנים ",😉
מדהים שלמרות המצב הם שומרים על אופטימיות!,👏
תותחים חולה עליכם קבוצה של עם ישראל אין על עם ישראל שלנו ,🇮🇱
תותחים חולה עליכם קבוצה של עם ישראל אין על עם ישראל שלנו ,❤
בטח עכשיו היא מצטערת על ההחלטה לטוס לסין,🤣
מהממת בהצלחה! רק לי הקול שלה מזכיר ממש את הקול של ניב סולטן?,😂
סין =  מדינה רעה.,😤
״ אני גרב בסין כבר שלוש שנים ״ - מה עובר עלי בראש ? <br>קורונה קורונה קורונה קורונה קורונההההההה ,🥴
כאן סין?? שיט,😨
"קרין את השראה עצומה להגשמת חלומות. לכי על זה בכל הכוח! ואם בא לך גבר בחיים, תתחילי בקטן, תיזמי שיחות באינסטוש ובפייסוש ויאלה לאט לאט. מה שמזמנים- מקבלים  המון בהצלחה!",❤
לתנועה האחרונה תקרא &quot;סבתא בישלה דייסה&quot; ,🤣
אפשר לקרוא לתנועה &quot;סיבוב חופשי&quot; ככה כל אחד אקרא לו איך שהוא רוצה ,😉
אפשר לקרוא לתנועה &quot;סיבוב חופשי&quot; ככה כל אחד אקרא לו איך שהוא רוצה ,👌
 בחור מבריק אין דברים כאלה,😂
אני אוהב את ה ריש שלך,😂
אישה מדהימה<br>הבן אדם צריך לשבת מאסר עולם אחרי הסדר טיעון,❤
"אישה חזקה, אריכות ימים ואושר",❤️
נוראי שגברים ככה עושים לנשים שליהם,😥
ככ עצוב מה שאנשים עוברים. לא ניתן לעיכול!,😥
"כל הכבוד  המראיינת אורית השתפרה מפעם, היא נהייתה  הרבה יותר אמפטית ופחות צינית, כל הכבוד על השינוי",👏
מדהימות! (סיוון נמסתי!)<br>המשך טוב ומוצלח! מחכה כבר לבקר בשוק בעפולה  <br>* כולכן מביאות איכויות שונות וזה לגמרי מלא השראה,💚
מדהימות! (סיוון נמסתי!)<br>המשך טוב ומוצלח! מחכה כבר לבקר בשוק בעפולה  <br>* כולכן מביאות איכויות שונות וזה לגמרי מלא השראה,💜
מדהימות! (סיוון נמסתי!)<br>המשך טוב ומוצלח! מחכה כבר לבקר בשוק בעפולה  <br>* כולכן מביאות איכויות שונות וזה לגמרי מלא השראה,💙
גם אני בבידוד מעכשיו ,😪
לעשות התבודדות כעצת רבי נחמן מברסלב⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩,‼️
כל מי ששונא את המסכות שיעשה לי לייק של הקורונה,😂
כל מי ששונא את המסכות שיעשה לי לייק של הקורונה,😭
כל מי ששונא את המסכות שיעשה לי לייק של הקורונה,😷
כל מי ששונא את המסכות שיעשה לי לייק של הקורונה,🤣
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,♥️
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,💙
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,💓
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,👍
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,💜
איזה חמוד אתה איליה אחלא סירטון אהבתי ושיתפתי ⁦⁩⁦⁩⁦⁩,❤️
גבר רצח,😂
נשמע לחוץ ,😂
שכחתי להיות בחרדה לאיזה עשר דקות מזל שלחצתי על הסרטון ונזכרתי ,💚
מי זאת?,😂
"אני קנדי, אבל נודלתי בארץ. כישראל זכתה באירוויזיון זאת הייתה גאווה בשבילי, בגלל שישראל היא חלק מהתרבות שלי. עדן מייצגת את התרבות של העדה שלך כחלק מהתרבות הישראלית בשיר מדהים באירוויזיון. אחרי כל המחלוקות שהיו אצלכם בארץ  אני דווקא כן חושב שזה קשור אלייך ויש לך כל סיבה להיות גאה. אז מזל טוב! ⁦⁩⁦⁩",🇮🇱
"אני קנדי, אבל נודלתי בארץ. כישראל זכתה באירוויזיון זאת הייתה גאווה בשבילי, בגלל שישראל היא חלק מהתרבות שלי. עדן מייצגת את התרבות של העדה שלך כחלק מהתרבות הישראלית בשיר מדהים באירוויזיון. אחרי כל המחלוקות שהיו אצלכם בארץ  אני דווקא כן חושב שזה קשור אלייך ויש לך כל סיבה להיות גאה. אז מזל טוב! ⁦⁩⁦⁩",😉
"אני קנדי, אבל נודלתי בארץ. כישראל זכתה באירוויזיון זאת הייתה גאווה בשבילי, בגלל שישראל היא חלק מהתרבות שלי. עדן מייצגת את התרבות של העדה שלך כחלק מהתרבות הישראלית בשיר מדהים באירוויזיון. אחרי כל המחלוקות שהיו אצלכם בארץ  אני דווקא כן חושב שזה קשור אלייך ויש לך כל סיבה להיות גאה. אז מזל טוב! ⁦⁩⁦⁩",❤️
"וואי זה קרה לי לאחרונה : לאחר הזכייה של עדן ישר פנה אלי אחד מהעבודה &quot;זכיתם !!, &quot;שולחים אתכם לאירוויזיון !!&quot;  <br><br><br>אגב &quot;כאן&quot; אני מחכה לכרטיס טיסה שלי חחחח",🙄
נו שויין. <br>כשמחפשים על מה להתלונן - רק שיהיה אייטם.<br>תפאדאלו. ,❤️
חחח יואו זה קורעאהבתי,😂
חחח יואו זה קורעאהבתי,💕
חשבתי שאת בהתחלה זאת עדן,😂
"כאתיופי אני אוהב לשמוע כותרות כמו: &quot;האתיופי הראשון ש..&quot; זה אומר שהיה תחום שלם שהיו בו רק עדות אחרות, ועכשיו הוא נפתח רשמית גם לאתיופים. אני לא חושב שזה נחוץ לומר על כך מזל טוב, ולי לא נאמר דבר כזה על דבר כזה.. <br>האתיופי הראשון בכנסת - <br>האתיופי הראשון באורוויזיון - <br>האתיופי הראשון בחדשות - <br>האתיופי הראשון בראש המטה הכללי - <br>האתיופי הראשון בנשיאות - <br>האתיופי הראשון בממשלה - <br>האתיופי הראשון בראשות הממשלה - <br><br>אני שמח לשמוע כותרות כאלו, אבל אני לא מצפה למזל טוב מאף אחד, אולי טיפה התרגשות אם הוא אבשה..",👍
את יפיפיה,😀
בהתחלה הייתי בטוחה שזאת עדן אלנה בעצמה והייתי כזה &quot;אבל למה שלא יגידו לה מזל טוב?&quot; ,😂
"נחישות הייתה להם, טאקט קצת פחות",🤣
רק אני חשבתי שביריה זה בחו&quot;ל?,😂
מבצע גידם,😂
השנה אני יוצאת למסע הזה,👆
"שקרנית, ממתי חרדים מתחפשים לקוזקים?????<br>את ריאיינת חסידה לא חרדית רגילה!!!!!!!!!! חרדים מתחפשים להכל, למה שהילדים רוצים.... יאלללההה קפצי בקביים",🤮
מה שלומך אסתי <br>איך את <br>איך החיים <br>מה המצב <br>בקיצור התגעגענו ו.....<br>תתחפשי לחסידה על רגל אחת כפרעלייך ,😘
את יכולה להתחפש לפיראט,😂
מהממת,💗
וואווו כל כך מרגש.... אני צופה ופתאום מרגיש דמעות...... למה זה כל כך ריגש אותי.... אסתי את השראה בשבילי את חזקה פשוט מדהים!!! ,😍
תתחפשי לסימן הזה שמראה מיקום במפות גוגל ,🤟🏻
איזה יפה את⁦⁩⁦⁩⁦⁩,❤️
תתחפשי לשיע אח שלך ,😂
תתחפשי לשיע אח שלך ,😱
תתחפשי לשיע אח שלך ,😄
"חחחח, איזה חחחרדים! ",😂
"חחחח, איזה חחחרדים! ",🙈
תתחפשי לכל התורה על רגל אחת,😅
תודה! זה עשוי כל כך יפה ומעניין. מרתק ,🥰
עודד התותח עללל תמיד תוכן והגשה מעניינתת,💪
"בס&#39;&#39;ד אחלה אשה,עם העובדה שאמא שלה אצלה גרה,זה החסד הגדול ביותר.",🙏
על הכבוד לך<br>רק חבל שאת לא מציינת שאת האירגון הקימו אנשים <br>                      אולטרה חרדיםמגיע גם להם צל״ש,😄
על הכבוד לך<br>רק חבל שאת לא מציינת שאת האירגון הקימו אנשים <br>                      אולטרה חרדיםמגיע גם להם צל״ש,👏🏻
"תותחית <br>גורמת לכל צופה<br>השראה אדירה לנתינה! <br>ארגון של תותחים<br>מאיר וינר אשריך<br>כל זה בזכותך<br>חרדי מודיעין עילית שהקים יזם ופיתח את האירגון המתוק והמדהים הזה !<br>(זה למי שטוען שחרדים,,,,,,)<br>אשריכם על קירוב הלבבות<br>אין הרגשה יותר טובה ממתינה לזולת!<br>קידוש השם בכמויות<br>גמני מתנדב<br>אין אושר גדול מזה <br>השראה חזקה להצטרף,<br>כתוב מה יעשה אדם וינצל מחבלי משיח?<br>יעסוק בתורה ובגמילות חסדים,<br>ועוד,,,<br>על 3 דברים העולם עומד<br>על התורה<br>עח העבודה<br>וגמילות חסדים<br>אשריכם ישראל ",🤗
"תותחית <br>גורמת לכל צופה<br>השראה אדירה לנתינה! <br>ארגון של תותחים<br>מאיר וינר אשריך<br>כל זה בזכותך<br>חרדי מודיעין עילית שהקים יזם ופיתח את האירגון המתוק והמדהים הזה !<br>(זה למי שטוען שחרדים,,,,,,)<br>אשריכם על קירוב הלבבות<br>אין הרגשה יותר טובה ממתינה לזולת!<br>קידוש השם בכמויות<br>גמני מתנדב<br>אין אושר גדול מזה <br>השראה חזקה להצטרף,<br>כתוב מה יעשה אדם וינצל מחבלי משיח?<br>יעסוק בתורה ובגמילות חסדים,<br>ועוד,,,<br>על 3 דברים העולם עומד<br>על התורה<br>עח העבודה<br>וגמילות חסדים<br>אשריכם ישראל ",💖
"תותחית <br>גורמת לכל צופה<br>השראה אדירה לנתינה! <br>ארגון של תותחים<br>מאיר וינר אשריך<br>כל זה בזכותך<br>חרדי מודיעין עילית שהקים יזם ופיתח את האירגון המתוק והמדהים הזה !<br>(זה למי שטוען שחרדים,,,,,,)<br>אשריכם על קירוב הלבבות<br>אין הרגשה יותר טובה ממתינה לזולת!<br>קידוש השם בכמויות<br>גמני מתנדב<br>אין אושר גדול מזה <br>השראה חזקה להצטרף,<br>כתוב מה יעשה אדם וינצל מחבלי משיח?<br>יעסוק בתורה ובגמילות חסדים,<br>ועוד,,,<br>על 3 דברים העולם עומד<br>על התורה<br>עח העבודה<br>וגמילות חסדים<br>אשריכם ישראל ",💥
אירגון מדהים!! ואישה עוד יותר מדהימה&quot;אנשים טובים באמצע הדרך&quot;,😍
מחמם את הלב לראות crips בישראל ,❤
הכי ריגש הכבוד לאמא איזה אישה השראה אלופה עשית לי תלילה אשריךךך,😘
אלגרה זה שמחה<br> כשמך כן את....<br>כל טוב לך  ,💜
מלכה,👑
רק ביבי נתניהו ⁦⁩⁦⁩⁦⁩⁦⁩,🇮🇱
משפילים באינטרנט ,😂
קרמבו שעומד על גולה,🔔
גם אני צדקתי בכולם,😀
נראה לי שזה היה אחד הרגעים המרגשים בחייה של גלית דיסטל אטבריאן<br>תודי נו תודי....,😉
ניחשתי את כולם נכון  והמשפט &quot;אני מרגישה ששמאלנים מאוד אוהבים חתולים&quot; קרע אותי מצחוק כי זה משהו שאני תמיד חשבתי ומעולם לא שמעתי מישהו אחר אומר את זה בקול רם.,😎
ליהוק מגניב ,😛
ליהוק מגניב ,✌🏼
״אנחנו בית של טיבי ביבי״ אהבתייי ,❤️
״אנחנו בית של טיבי ביבי״ אהבתייי ,🤣
צחוקים שכאן עשו קאט<br>אהוד אתה מלך,💜
"ה&quot;חרדית מודרנית&quot; זה כאילו יש לה שלט מהבהב על הפנים &quot;ליכוד&quot; (מי שמכיר את המגזר יבין), אותו דבר עם זו שגרה ביפו (העבודה גשר) ושני הצעירים החמודים של יש עתיד.<br><br>היחידים שטעיתי לגביהם היו התל אביבי (שהתלבטתי בין מרצ לכחול לבן) וגם הדתלש שמשום מה חשבתי ביבי ",🙈
אהבתי,😂
מה שתמיד סיקרן אותי זה איך הם מצליחים לצייר קוי הפרדה במקום המדוייק? איך זה יוצא בדיוק באמצע? יאללה... בפרק הבא ,😜
מה שתמיד סיקרן אותי זה איך הם מצליחים לצייר קוי הפרדה במקום המדוייק? איך זה יוצא בדיוק באמצע? יאללה... בפרק הבא ,✌🏼
בוקר אור ומבורך.מר  נדב הלפרין.&quot;הקב&quot;ה בירך אותך בחוכמת שלמה  המלך.רק אתה לא הומלכתה למלך.אך חוכמת  שלמה המלך אתה מעביר לכל נשמות היהודים.ולכל השומעים&quot;שהקב&quot;ה ישמור ויגן עליך ותמשיך להעצים את נשמות היהודים בכל מקום.&quot;יוסף הקב&quot;ה עליך אלף פעמים&quot; ברוחניות. ובגשמיות.ותמשיך בדבריו אלוקים חיים.ותזכה בקרוב גם להתחבר לתורת כ&quot;ק  מו&quot;ר אדמו&quot;ר רבינו יאושיהו יוסף פינטו שליט&quot;א בן הרבנית זהרי.הצדקת.למשפחת אבוחצירא הצדיקים.ומשפחת פינטו  הצדיקים.&quot;קידומת הדור לגאולה ספר דברים.&quot;משה רעייה מאמנה&quot;עלה והצלחה הקב&quot;ה עימך.ואיתך.⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩,👍🏽
בוקר אור ומבורך.מר  נדב הלפרין.&quot;הקב&quot;ה בירך אותך בחוכמת שלמה  המלך.רק אתה לא הומלכתה למלך.אך חוכמת  שלמה המלך אתה מעביר לכל נשמות היהודים.ולכל השומעים&quot;שהקב&quot;ה ישמור ויגן עליך ותמשיך להעצים את נשמות היהודים בכל מקום.&quot;יוסף הקב&quot;ה עליך אלף פעמים&quot; ברוחניות. ובגשמיות.ותמשיך בדבריו אלוקים חיים.ותזכה בקרוב גם להתחבר לתורת כ&quot;ק  מו&quot;ר אדמו&quot;ר רבינו יאושיהו יוסף פינטו שליט&quot;א בן הרבנית זהרי.הצדקת.למשפחת אבוחצירא הצדיקים.ומשפחת פינטו  הצדיקים.&quot;קידומת הדור לגאולה ספר דברים.&quot;משה רעייה מאמנה&quot;עלה והצלחה הקב&quot;ה עימך.ואיתך.⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩⁦⁩,👍
אין על משה רבנו!!! חיים שלי משה,😍
נפגשנו במרכזית והצטלמתה איתי ,🤞
גם ביבי חולק את שילטונו... עם יאיר,😷
"טפו על צה&quot;ל, השב&quot;כ, המוסד, בג&quot;ץ, המשטרה ומדינת ישראל!<br>יחי איראן שתולה מחבלים, ורוצחים",✌️
"טפו על צה&quot;ל, השב&quot;כ, המוסד, בג&quot;ץ, המשטרה ומדינת ישראל!<br>יחי איראן שתולה מחבלים, ורוצחים",😁
